N,P,K,ph,temperature,humidity,rainfall,label,encoded_label
4,40,21,0.5008754655876264,28.79728147,80.45744422,44.30070517,mungbean,15
10,37,22,0.5544024698808325,28.7275267,89.12760359,58.52974279,mungbean,15
4,44,19,0.531424840020426,27.95639663,83.52706038,43.25726752,mungbean,15
20,45,17,0.5079364088945952,28.17458662,83.69659318,37.2464655,mungbean,15
23,45,23,0.5409323626490765,28.77653519,86.69133979,56.12443206,mungbean,15
25,48,21,0.4296713229159539,28.438097,83.48991368,52.55469976,mungbean,15
56,79,15,0.6142413614145312,29.48439992,63.19915325,71.89090748,blackgram,3
25,62,21,0.5497850270529212,26.73433965,68.13999721,67.15096376,blackgram,3
42,61,22,0.6086613333228961,26.27274407,62.28814857,70.23207557,blackgram,3
42,73,25,0.4660900882825325,34.03679184,67.21113844,73.23573601,blackgram,3
44,58,18,0.5146943130963202,28.03644051,65.06601664,72.49507741,blackgram,3
50,55,16,0.6339776089943194,28.81460716,65.33538112,62.26242533,blackgram,3
35,72,21,0.6588559083388683,34.03619494,64.28791388,66.85510868,blackgram,3
30,64,20,0.4772344939675721,33.8642935,61.57072498,68.02199825,blackgram,3
27,64,21,0.628124314413999,32.84213012,68.68401492,73.67166182,blackgram,3
50,74,17,0.4721475433463407,27.10053268,63.36085585,73.84949872,blackgram,3
39,73,24,0.5783998625555387,25.65842532,61.18235808,69.28607828,blackgram,3
57,67,25,0.6293000061911516,32.34744009,66.61452812,64.55882254,blackgram,3
52,63,19,0.5324986219201187,29.58949031,68.32176769,67.53021213,blackgram,3
55,66,22,0.6598444241196526,30.91219459,68.79427388,66.63830637,blackgram,3
51,56,18,0.4979137012499031,28.12787838,64.2097765,70.86340755,blackgram,3
36,66,15,0.4919626366986529,30.08545364,69.34811988,67.1367443,blackgram,3
59,55,19,0.595244383169024,31.74379487,62.51007687,68.97097538,blackgram,3
50,58,23,0.6363661515571468,27.81326852,62.50460464,69.75555541,blackgram,3
30,65,25,0.6534269838030868,32.88733849,64.59457409,71.50569456,blackgram,3
20,62,18,0.6005578685238515,29.36358721,64.98742947,61.91208707,blackgram,3
58,71,15,0.5309971524210988,27.82592799,67.5861883,74.01229707,blackgram,3
25,71,24,0.5727489388172815,28.49538735,60.44848407,74.91559514,blackgram,3
52,71,16,0.5553571098395513,27.74274761,68.53997144,71.78615328,blackgram,3
40,63,18,0.5038085333019275,30.41588462,67.66323804,63.02473185,blackgram,3
20,60,25,0.5010182303910644,27.3254209,69.09047809,61.19250859,blackgram,3
48,61,21,0.48574621846154464,30.28496619,61.69295127,65.62859526,blackgram,3
49,68,22,0.5633159032481005,28.56840626,61.53278622,63.49726331,blackgram,3
48,62,15,0.6273198838124725,25.36586097,66.6379724,65.81655892,blackgram,3
32,66,17,0.5688044843641709,34.9466155,65.26774011,70.1415139,blackgram,3
21,63,22,0.5216921654780913,25.09737391,67.72837887,74.61649888,blackgram,3
20,72,19,0.6053240557782797,32.47648301,64.34848735,65.820457,blackgram,3
25,65,21,0.5249324773640343,33.86351172,68.59232289,69.24464096,blackgram,3
41,78,21,0.4784446204798314,25.19857725,60.37332688,70.88787207,blackgram,3
53,67,17,0.5897387667131453,31.77681682,69.01852894,61.46892873,blackgram,3
39,60,21,0.5393533001887345,34.89814946,63.59948557,64.72797143,blackgram,3
25,76,17,0.5810574733832172,31.74105409,68.63525428,62.3061735,blackgram,3
21,78,19,0.5311288372478091,27.16159076,66.76017239,69.85112265,blackgram,3
57,60,17,0.6220288594839019,26.23773129,67.88521396,73.58663968,blackgram,3
56,75,15,0.5672360777971222,30.20157245,60.06534859,66.37171179,blackgram,3
49,72,15,0.5648617848731274,31.55846339,67.83563765,74.86960831,blackgram,3
24,80,19,0.5137038199701494,29.67892453,69.0854554,65.66436565,blackgram,3
49,76,18,0.6047705894177622,27.05365239,67.7017527,60.4693835,blackgram,3
28,68,19,0.6523380877688474,34.63880966,61.38597868,72.43169115,blackgram,3
55,78,21,0.4817998267853527,33.39438752,62.93692886,63.57445989,blackgram,3
50,64,25,0.5022589640016233,28.84079155,63.37230676,70.25496749,blackgram,3
34,80,19,0.4690990510692896,31.49338309,63.0563645,71.48327008,blackgram,3
20,68,23,0.6535550538900283,25.54960633,63.95425534,63.1830529,blackgram,3
55,67,16,0.4808404318669375,34.37329112,69.69366426,70.27184748,blackgram,3
23,70,15,0.6063243936429239,34.6008247,63.11296779,60.41790253,blackgram,3
53,74,15,0.6239709991027009,29.43463808,64.94329356,72.17818157,blackgram,3
26,67,16,0.5709584283876359,29.10713092,67.90577375,67.83345933,blackgram,3
33,80,22,0.4804116435479373,28.57006111,65.71765781,70.0866434,blackgram,3
37,79,19,0.56594073415249,27.54384835,69.3478631,69.40878198,blackgram,3
33,75,21,0.4954486879061948,33.04687968,68.93875631,62.30278274,blackgram,3
22,55,20,0.6094201865409254,33.95309131,69.96100028,61.16350463,blackgram,3
20,68,17,0.47804055247719957,30.11873003,60.11680815,71.72980375,blackgram,3
43,68,20,0.620918633468077,29.57812712,66.17587668,69.43895491,blackgram,3
44,76,22,0.6641258487071202,27.26458947,68.01232937,68.91754359,blackgram,3
34,60,16,0.5937172605877978,31.35730791,64.24992106,63.85668948,blackgram,3
21,72,17,0.6338352293961131,31.52104732,66.55723677,61.71111448,blackgram,3
25,68,19,0.5604211744180152,29.39982732,64.25510719,67.47677295,blackgram,3
41,62,15,0.5993809310890863,29.38400259,64.14928485,65.24194361,blackgram,3
28,65,23,0.6065658712914619,28.38686534,61.88871127,74.24459122,blackgram,3
35,64,15,0.4658219294565973,28.47442276,63.53604453,69.5274407,blackgram,3
52,58,16,0.569594208430227,30.64095781,61.14508627,71.36947525,blackgram,3
58,75,25,0.5842677625880024,25.25596239,61.36669662,68.64685069,blackgram,3
34,66,19,0.6347861532207109,32.97030511,60.18122078,73.44678678,blackgram,3
52,70,16,0.6267258825713411,33.66855394,66.60416867,67.32520551,blackgram,3
23,57,19,0.5825896294475832,32.83963757,67.99803573,73.40452716,blackgram,3
42,58,25,0.46791761324929926,27.45853567,62.90020977,69.46020927,blackgram,3
37,62,17,0.5624124859434148,25.68576704,69.84354028,74.62068748,blackgram,3
44,75,22,0.6329074723149064,30.0328403,64.14800537,71.21006868,blackgram,3
21,80,20,0.5981205387931172,28.20667264,68.27085245,64.32887142,blackgram,3
56,76,16,0.6233573573711582,28.27265858,61.18956161,63.29900785,blackgram,3
29,76,15,0.5475381176268095,28.5417236,64.2020154,69.68862306,blackgram,3
43,61,20,0.5131147598375481,26.87187036,61.61367264,63.51822045,blackgram,3
55,60,15,0.5689112020756824,32.79766751,68.77994074,64.11411069,blackgram,3
44,63,15,0.5962636791338665,26.42333018,64.51136845,63.46546487,blackgram,3
29,67,21,0.4846667618993943,29.79181107,63.38789228,63.02169909,blackgram,3
47,63,16,0.4909724000131068,27.44003279,67.10464369,72.50669768,blackgram,3
40,68,17,0.6575699390064573,34.1262979,65.14877461,70.40795007,blackgram,3
58,61,15,0.6062106066300694,30.94908189,64.23364112,62.78730907,blackgram,3
41,74,18,0.4812180609811314,28.75751783,61.02701476,73.37686831,blackgram,3
58,79,17,0.5500470888436053,27.24766491,66.10123083,62.31842057,blackgram,3
27,62,24,0.5985881599050198,28.63005477,66.770943,62.2737345,blackgram,3
27,60,17,0.5477228128828235,26.41768321,63.64698302,64.42177127,blackgram,3
52,65,20,0.5146772230160024,32.81705216,66.15665137,68.83924882,blackgram,3
44,55,25,0.6091212860981094,29.6321052,65.91359954,71.16331975,blackgram,3
21,62,24,0.5198218757325197,33.49077065,62.73317204,65.45328463,blackgram,3
60,59,22,0.5733400092639851,31.86847286,66.74217464,74.22238583,blackgram,3
33,77,21,0.5455549535730686,30.32992227,65.62971858,71.64631281,blackgram,3
59,58,17,0.6008340844685023,28.546224,66.31394098,62.83469851,blackgram,3
29,63,17,0.5842291234085493,30.02629908,67.88811637,66.47264636,blackgram,3
59,63,18,0.4699502686329533,31.65531175,60.13263713,66.69096751,blackgram,3
29,70,15,0.5237425978421475,30.33499674,63.54718862,74.16699119,blackgram,3
58,73,16,0.5239832871962489,33.36984395,65.67718163,64.89517488,blackgram,3
55,77,22,0.6618416824549285,31.4345059,62.99303471,64.77651469,blackgram,3
42,79,23,0.5096294250775244,27.71678273,63.29103387,68.56507978,blackgram,3
44,77,21,0.5944054406980375,32.63918668,61.3009051,61.83876146,blackgram,3
38,62,25,0.6141547829230143,32.7477393,67.77954584,63.37784443,blackgram,3
32,76,15,0.6375026628147527,28.05153602,63.49802189,43.35795377,lentil,11
13,61,22,0.6568985699865535,19.44084326,63.27771461,46.83130119,lentil,11
38,60,20,0.6199463434274093,29.84823072,60.63872613,46.80452595,lentil,11
11,74,17,0.4866170433913908,21.36383757,69.92375891,46.6352865,lentil,11
37,71,16,0.5940762242769029,26.28663931,68.51966729,46.13833007,lentil,11
29,71,18,0.45187188823064883,22.17499963,62.13873825,53.46622584,lentil,11
2,72,18,0.673676402352507,26.57597546,60.97876599,50.89110726,lentil,11
6,59,21,0.40969284345049617,26.58972517,66.14007674,50.90994463,lentil,11
13,64,20,0.47988435045997724,19.1345771,62.57526895,36.46946971,lentil,11
8,58,17,0.5880402273372356,28.75273118,69.15640149,35.15426171,lentil,11
6,77,20,0.3971103356934115,25.78746268,60.2816298,49.14337177,lentil,11
2,75,22,0.4904645516249295,23.89271875,61.78779413,52.55730112,lentil,11
3,69,23,0.5901102255455537,28.67408774,63.18832976,42.96018627,lentil,11
27,80,24,0.6703314923946608,28.42062847,61.77336343,49.02366803,lentil,11
39,78,15,0.3764404490713821,21.35499456,62.60136323,41.78219834,lentil,11
40,79,17,0.4508209548951365,21.12695586,63.18738532,38.71834464,lentil,11
37,62,22,0.6053793292300029,24.02037872,61.62313345,49.78102578,lentil,11
31,60,24,0.6558882915875448,25.40474421,65.8567539,51.92057267,lentil,11
22,67,22,0.617568481484412,29.03017561,64.49166566,54.9393771,lentil,11
3,78,18,0.5260030686073924,20.21368219,68.65257685,50.89732989,lentil,11
4,80,16,0.6122888495578052,29.19585548,68.01965728,44.93261911,lentil,11
13,61,24,0.641514905146479,18.29783597,69.6897615,49.39111479,lentil,11
12,66,20,0.5958263250137472,27.41434987,63.41785982,44.43177543,lentil,11
4,61,21,0.5047095138763844,24.84063998,60.09116626,48.77790371,lentil,11
9,60,21,0.6246993075830676,29.94413861,67.31323084,40.37113729,lentil,11
18,66,22,0.4420648941161419,25.87990287,67.55109024,47.89645224,lentil,11
32,56,18,0.5645891371699152,20.0467711,65.84395319,46.05333124,lentil,11
6,72,15,0.6477770741638678,22.99451999,66.70897237,54.49044154,lentil,11
15,77,20,0.6057219270619487,25.13163619,66.92642362,49.04015558,lentil,11
0,65,24,0.6744192038492549,28.49584395,62.44616219,53.14531023,lentil,11
30,79,22,0.4275769203932983,18.28766124,69.48515056,48.60449438,lentil,11
3,63,16,0.5231652171881587,24.38041875,61.18458224,53.13946695,lentil,11
2,78,23,0.5933999363868006,21.31852148,66.43934593,45.42616802,lentil,11
10,78,18,0.4342266951382173,18.54141834,62.70637578,44.07819743,lentil,11
14,67,25,0.5810580066366446,25.28710601,60.85993533,49.37369982,lentil,11
39,65,23,0.650231250752884,25.43459777,69.12613376,41.02682925,lentil,11
19,72,15,0.5265675911511776,28.83600962,69.76112921,44.08562546,lentil,11
18,57,21,0.4122899122079424,27.37659643,63.93927841,49.47371773,lentil,11
31,58,15,0.41414664294707304,28.31886863,60.19461399,45.36521251,lentil,11
28,58,25,0.5220390444221994,27.4818649,62.04814951,37.81123974,lentil,11
5,65,19,0.5401907567348161,18.28072173,68.10365387,48.80253285,lentil,11
16,65,19,0.5502677616773193,27.61204997,69.29786244,42.72374404,lentil,11
34,65,19,0.37908423294404725,23.43974653,63.22011726,45.40277297,lentil,11
14,69,19,0.5807941342103073,20.95628486,63.68128841,52.39881209,lentil,11
22,55,16,0.46833697578133804,23.7937153,68.03209183,49.73922097,lentil,11
24,61,17,0.42431930552999997,22.6371424,65.44544859,38.30411077,lentil,11
2,79,15,0.6221338663989842,21.53577883,65.47227704,35.75107592,lentil,11
26,63,17,0.5358269112908225,29.87854588,65.73085206,44.95654782,lentil,11
27,61,15,0.5370327814174563,25.2653291,67.10004577,48.33941188,lentil,11
24,70,16,0.4732693956553964,25.17885316,68.93307305,35.03484812,lentil,11
13,74,25,0.45983058304407587,24.12192608,61.09533545,44.23629285,lentil,11
6,64,23,0.5537051907160464,23.33565221,67.40460704,36.18678721,lentil,11
12,58,23,0.5070245043227597,21.74600081,63.39503184,50.43306085,lentil,11
32,79,22,0.3750504747929273,27.60195453,63.46170674,54.37814199,lentil,11
6,68,18,0.4986656417679898,24.388717,62.50453062,47.26052494,lentil,11
10,79,20,0.44711941145213907,24.98287462,66.895409,38.21370568,lentil,11
38,77,22,0.4367626977472596,28.234829,69.3159965,35.36831423,lentil,11
17,74,17,0.6047051154142553,26.03026959,69.55863145,37.11395801,lentil,11
26,68,24,0.6220790260504385,28.04849594,64.07691942,37.15824966,lentil,11
23,75,17,0.5743591912379373,24.87425505,64.00213929,48.28137482,lentil,11
32,78,22,0.5446502150315442,23.97081395,62.35557553,53.40906048,lentil,11
19,79,19,0.49336598523432973,20.06003985,67.76252583,42.89509057,lentil,11
22,60,18,0.5037414559613436,19.59221047,61.28633405,41.7704893,lentil,11
28,69,16,0.4731647243369592,29.77013109,66.29327012,35.69674138,lentil,11
1,67,21,0.4738203632360738,27.52135365,60.53657684,48.06491307,lentil,11
12,67,23,0.47902113228374765,25.62896213,63.14909763,45.49683991,lentil,11
36,67,20,0.5317434070798055,20.39078312,60.47528931,53.31508572,lentil,11
28,70,21,0.6115729993642063,25.39038396,60.4989659,39.18374505,lentil,11
12,71,19,0.5657336374316257,24.91079638,60.71367427,42.19740397,lentil,11
22,68,16,0.659680901932798,27.70496805,63.20915034,37.46160727,lentil,11
26,66,22,0.43477137891275786,18.06486101,65.1034354,51.54922825,lentil,11
16,65,16,0.40028558786197477,18.13027797,62.45851612,50.6128521,lentil,11
14,59,22,0.5072601401325687,23.82723528,67.89815262,46.90725077,lentil,11
33,59,19,0.6432432627042004,23.19305333,62.74710773,49.55213308,lentil,11
21,63,17,0.47508067637602225,25.08966129,68.17543102,41.45486619,lentil,11
0,69,21,0.5548962995667006,25.86928193,61.88321072,36.68284038,lentil,11
10,75,17,0.657421460662359,18.43966037,68.05394959,39.00992137,lentil,11
30,61,18,0.4125801945973351,27.14911056,67.02664337,52.50812701,lentil,11
0,74,17,0.5810325748491678,23.33375853,64.50515776,47.01510708,lentil,11
35,74,22,0.5278343479644321,26.7230014,62.96841833,42.87274897,lentil,11
7,63,24,0.5153583773684858,19.55750776,64.45268309,53.04669416,lentil,11
9,56,17,0.4287776758591052,26.13708256,66.7729209,46.48280681,lentil,11
14,74,15,0.46471652978084865,27.99990346,65.57653373,49.94043064,lentil,11
14,76,20,0.5501611480038782,29.05941162,62.10652364,36.5011366,lentil,11
36,65,16,0.6511727800485951,25.71269843,64.1123333,50.17067771,lentil,11
28,67,21,0.42707579777866544,21.79792649,63.73086065,46.62370222,lentil,11
28,79,16,0.3961583982363144,24.70626432,60.26854183,53.12442925,lentil,11
40,61,22,0.5439004145252437,20.94981756,65.8108757,44.23913012,lentil,11
10,70,19,0.5859217789572708,24.84918386,68.98088448,41.61080544,lentil,11
12,80,19,0.38213372470193174,21.91041045,65.21662467,36.10211371,lentil,11
37,77,20,0.5560755057778595,25.93381964,68.70533022,51.02372773,lentil,11
0,67,22,0.48038623679802295,29.82112112,69.4073209,51.56461082,lentil,11
7,73,25,0.588352285874467,27.52185591,63.13215259,45.20841071,lentil,11
10,56,18,0.5944255432170087,27.99627907,68.6428593,46.10585191,lentil,11
39,70,15,0.44501599789518753,20.76774783,63.90164154,47.9271552,lentil,11
26,56,22,0.5452852828515891,23.05276444,60.424786,52.60285259,lentil,11
9,77,17,0.4316993998469518,21.65845777,63.58337146,38.07659414,lentil,11
4,59,19,0.6402061580082163,26.25070298,67.62779652,40.8106299,lentil,11
34,73,15,0.641594812293935,20.97195263,63.83179889,53.10207889,lentil,11
33,77,15,0.6683101020479789,23.89736406,66.32102048,40.74536757,lentil,11
2,24,38,0.37605846575400503,24.55981624,91.63536236,111.9684622,pomegranate,20
6,18,37,0.3783466913570914,19.65690085,89.93701023,108.0458926,pomegranate,20
8,26,36,0.513196752411794,18.78359608,87.4024767,102.5184759,pomegranate,20
37,18,39,0.4540847014730429,24.1469628,94.5110662,110.2316633,pomegranate,20
0,27,38,0.5028139574979407,22.44581266,89.90147027,109.3905998,pomegranate,20
31,25,38,0.4653898705476778,24.96273236,92.40501423,109.4169192,pomegranate,20
21,21,38,0.43900044886844414,22.5526059,89.3259486,104.8955643,pomegranate,20
6,30,40,0.44424133866611726,22.77035608,91.45498527,106.9659201,pomegranate,20
25,27,41,0.531660518596258,19.20090378,94.27659596,108.0423555,pomegranate,20
15,11,38,0.48611652556607843,23.12808226,92.68328358,109.3930157,pomegranate,20
14,5,36,0.36199860542456397,24.92639065,85.19098079,104.7693804,pomegranate,20
16,10,41,0.5029660075047595,24.77464458,85.63608688,105.7595811,pomegranate,20
36,7,37,0.3542089242663585,19.8671184,86.35590206,108.3168858,pomegranate,20
4,20,41,0.4715600030404372,24.26601316,93.7974061,104.5375109,pomegranate,20
29,22,40,0.4106085739484975,23.62600218,89.73266695,107.6836871,pomegranate,20
16,15,42,0.5265713111731194,19.67832052,89.08935702,108.5468633,pomegranate,20
18,27,41,0.5708240805595572,22.36509395,92.30882391,104.8216333,pomegranate,20
11,18,42,0.3784834129327105,21.57936934,94.88267728,102.8593382,pomegranate,20
5,15,38,0.34284792111631845,18.26233221,88.16779129,108.0756727,pomegranate,20
18,23,44,0.4167195562106789,23.71028128,89.61794165,105.6499907,pomegranate,20
9,8,40,0.47412082564955926,22.48720144,89.9224883,111.6631582,pomegranate,20
40,27,45,0.3702582534499068,21.6602498,94.79397419,112.4349689,pomegranate,20
22,23,44,0.4104173382902091,20.13037175,89.31505137,107.3416913,pomegranate,20
9,16,39,0.40378071759637224,18.41164435,91.11927248,105.1834976,pomegranate,20
12,29,40,0.4804233651705212,19.68291173,89.75272999,111.2818551,pomegranate,20
0,17,42,0.5217592434407263,23.20242586,91.19442671,109.0946323,pomegranate,20
2,21,44,0.47651951542327664,18.92157197,87.31290342,102.8013275,pomegranate,20
28,6,40,0.5077653987659114,22.10621387,91.34039616,106.8704803,pomegranate,20
8,23,44,0.5639027656736628,18.47412402,89.68919664,108.4758509,pomegranate,20
29,16,36,0.3476622136149793,19.81069447,88.92944254,102.860084,pomegranate,20
17,18,43,0.3636283135864119,24.4880844,90.83687246,103.1969341,pomegranate,20
34,21,42,0.4889221618845512,18.75927679,89.93457597,111.0196744,pomegranate,20
21,23,42,0.5284323354654372,19.54128063,90.29751796,104.3739878,pomegranate,20
25,17,40,0.4825984819521201,18.91251245,87.74938524,111.2800516,pomegranate,20
8,25,36,0.5168888238805254,19.91330523,94.95031368,104.0277061,pomegranate,20
26,18,42,0.5296179430504173,19.72620525,89.64934166,108.2287276,pomegranate,20
4,19,42,0.4357240681187813,23.83185873,87.84034604,111.2232716,pomegranate,20
36,24,41,0.5449834570572933,24.94467632,94.25702672,103.8799347,pomegranate,20
5,24,40,0.434371425623581,24.692258,93.87030088,104.6735454,pomegranate,20
19,17,39,0.5013494924277091,24.72485577,85.56083187,111.2787584,pomegranate,20
39,30,38,0.5381372176913433,20.12644921,87.59629625,108.065579,pomegranate,20
5,29,44,0.32243146423539637,21.02432943,93.0569505,104.7847006,pomegranate,20
4,24,43,0.5745812615097674,22.40423537,88.1508343,109.8695196,pomegranate,20
38,21,35,0.3633735461241081,20.33691147,89.38003827,110.9653137,pomegranate,20
37,11,36,0.49847935592694936,24.24779615,85.56033312,106.9216033,pomegranate,20
9,25,41,0.3837997914478658,24.81530144,91.90842992,109.2853418,pomegranate,20
29,22,43,0.3199053275145698,19.66329768,87.95158129,106.0380805,pomegranate,20
5,21,38,0.4046913747999542,22.43377991,90.3396556,112.459697,pomegranate,20
22,26,38,0.5416951295024968,22.92052307,85.12912161,110.2437841,pomegranate,20
4,18,37,0.5640017711938723,22.91843172,85.40695044,106.2817706,pomegranate,20
21,6,41,0.5570772704725406,24.88244467,89.39686219,107.1951707,pomegranate,20
29,21,45,0.5045625800855207,23.40981539,93.13277,105.2240743,pomegranate,20
23,5,44,0.5689051056624823,21.20725375,94.26304717,107.5660804,pomegranate,20
13,7,43,0.545652339582869,18.20230419,91.12282162,109.6623974,pomegranate,20
5,13,37,0.33334036194215755,22.34375696,89.7870345,103.3183074,pomegranate,20
27,24,41,0.4829448578122859,24.32770134,90.88292835,110.4606459,pomegranate,20
7,23,35,0.5520022865620826,19.75088482,88.71691157,102.5538035,pomegranate,20
12,20,39,0.39224172179245376,19.86173586,86.19740917,111.0217929,pomegranate,20
4,19,43,0.35374111607254466,18.07132963,93.14554876,106.3602023,pomegranate,20
3,9,45,0.4712803185380592,23.89162561,89.61850203,104.617522,pomegranate,20
1,27,36,0.3390557043739888,23.98598756,93.34236582,104.991282,pomegranate,20
23,30,44,0.40744492692342293,20.93892916,85.42912869,103.0295938,pomegranate,20
24,21,42,0.5434025146025845,20.82210727,87.22815682,109.4429934,pomegranate,20
13,30,37,0.4311431650473806,20.86474944,91.61793636,106.8685636,pomegranate,20
40,11,44,0.4381796929986025,24.45840036,86.10874614,111.3779693,pomegranate,20
21,9,40,0.3812629064591364,24.51147697,90.64498715,105.6209954,pomegranate,20
3,27,44,0.479998140583088,24.56811204,92.03009222,110.9633894,pomegranate,20
40,29,42,0.5597438862695154,24.63228709,89.01574455,110.6956184,pomegranate,20
14,25,40,0.45147231128247345,20.07386547,90.97819712,103.7084055,pomegranate,20
38,14,37,0.4904330186033554,21.80523051,94.63612858,102.6488846,pomegranate,20
34,9,36,0.4309705753750799,22.8122645,86.34233767,110.4432293,pomegranate,20
32,14,37,0.5163808974249171,22.73031253,88.48567856,104.6843243,pomegranate,20
18,21,35,0.44535886336468045,23.2801227,94.94330457,111.1382096,pomegranate,20
8,23,38,0.5443972297460493,19.30106297,87.1775172,105.4766591,pomegranate,20
15,6,41,0.5275952746994583,19.0087067,88.83768149,108.6793978,pomegranate,20
0,5,36,0.41182190060337254,24.35193812,90.88612388,105.529185,pomegranate,20
22,9,44,0.348287934959596,24.72235539,88.87651295,112.1926517,pomegranate,20
14,8,43,0.5515887937055659,21.92513945,94.46485312,111.7162016,pomegranate,20
31,11,45,0.39342573443804874,24.83954414,86.88738076,107.6435771,pomegranate,20
39,17,45,0.5318131326480406,18.09691127,90.42177379,104.88189,pomegranate,20
10,5,42,0.5259837763101642,20.24104904,91.08706822,109.2537734,pomegranate,20
8,28,38,0.5193582934438206,23.22594,94.42971362,105.6917856,pomegranate,20
32,13,42,0.3547722639797064,23.50128217,92.97527546,106.61905,pomegranate,20
18,9,40,0.3300656677289253,19.44623085,89.02127045,106.1606833,pomegranate,20
20,27,41,0.341402925783432,20.51343484,92.51675903,110.5764023,pomegranate,20
39,25,36,0.3208311503274387,18.90223032,94.99897537,107.6103211,pomegranate,20
20,7,45,0.4001552533529985,18.90592319,89.24126808,112.4750941,pomegranate,20
11,10,45,0.44993639647347594,22.63045168,88.45577158,109.0357597,pomegranate,20
40,18,43,0.3518664304463568,19.38603815,86.79058496,109.9130984,pomegranate,20
3,26,39,0.5559926547728993,24.38318965,91.19431555,103.6012114,pomegranate,20
9,16,36,0.3714547990284186,23.77989026,92.93386903,106.977723,pomegranate,20
30,20,38,0.5526101508371997,22.59890174,93.16343942,110.0932899,pomegranate,20
40,9,41,0.3542511277994299,24.37766782,85.4017118,106.128338,pomegranate,20
40,30,35,0.4299791815187103,20.89273273,91.07776977,104.4407083,pomegranate,20
32,25,35,0.37138970883052813,18.09903225,85.70786282,107.0050976,pomegranate,20
33,23,45,0.5616790805306815,20.00218987,85.83618191,112.337046,pomegranate,20
4,14,41,0.45493891265831,19.85139326,89.80732335,102.8186358,pomegranate,20
13,17,45,0.5683633470839087,21.25433607,92.65058936,106.2784673,pomegranate,20
39,24,39,0.4551103275868398,23.65374106,93.32657504,109.8076178,pomegranate,20
8,28,37,0.400883938018854,23.88404783,86.20613842,108.3121789,pomegranate,20
91,94,46,0.4113596437503577,29.36792366,76.24900101,92.82840911,banana,2
105,95,50,0.36457238069567877,27.33368994,83.67675197,101.0494791,banana,2
108,92,53,0.4310889769195624,27.40053601,82.96221306,104.9378,banana,2
86,76,54,0.3766632925529062,29.3159075,80.11585705,90.10978128,banana,2
80,77,49,0.313255069746861,26.05433004,79.39654531,113.2297373,banana,2
93,94,53,0.4003562965821984,25.86632408,84.42379269,114.5357503,banana,2
90,92,55,0.4089836950814689,27.00932084,80.18546798,97.32531705,banana,2
108,89,53,0.35826190488945486,29.55054817,78.06762846,99.34482238,banana,2
108,88,55,0.3711633258774354,26.28845991,83.390039,113.8729798,banana,2
105,77,52,0.35952542703624946,29.16226551,76.16151562,100.0075679,banana,2
118,88,52,0.36365284308856183,28.65003945,82.68752542,98.75084366,banana,2
101,87,54,0.4466334636220489,29.07311132,76.50045221,100.1692639,banana,2
95,75,50,0.3295103983528819,28.08166093,75.26429821,118.2761894,banana,2
106,85,53,0.3748329590247804,27.1994597,78.8086068,99.72430835,banana,2
86,95,49,0.4593790208070443,28.05484146,78.04602887,108.3957179,banana,2
83,79,55,0.3203993612332455,25.14748006,83.34688193,98.66679427,banana,2
85,95,47,0.4209857509620688,25.94019018,78.3422098,119.84797,banana,2
109,79,45,0.46425583256581127,27.66752761,79.68542782,108.66464,banana,2
100,76,45,0.3243194332993251,25.56703012,75.94067692,102.7867717,banana,2
117,86,48,0.4230683906512456,28.6956201,82.54195839,116.1616839,banana,2
114,94,53,0.417708209309275,26.33544853,76.8532006,118.6858263,banana,2
110,78,50,0.37491287363685144,25.93730186,78.89864446,98.21747528,banana,2
94,70,48,0.4183916854680203,25.13686519,84.88394407,91.46442491,banana,2
80,71,47,0.41236106305108644,27.50527651,80.79783998,105.0776992,banana,2
114,79,51,0.4367491581799199,26.21009246,82.34429458,112.0700033,banana,2
88,78,45,0.4384711336474082,29.10403455,79.19588629,92.07835761,banana,2
112,73,48,0.3425537709678139,29.2440638,77.32017166,90.66727868,banana,2
117,76,47,0.40658259734739277,25.56202173,77.38229006,93.10247183,banana,2
111,87,48,0.3213903719060498,26.3985515,81.36028902,98.16752001,banana,2
89,83,47,0.33070100023177385,28.09577643,77.79586769,109.5408614,banana,2
93,91,47,0.4037873432196666,27.84767901,83.31110751,117.2878912,banana,2
92,81,52,0.456178940396222,27.39341554,81.4654833,94.31102057,banana,2
105,74,45,0.4033406393583501,25.14517635,81.38204104,119.218154,banana,2
102,71,48,0.3406532232502022,28.65456263,79.28693687,102.4633775,banana,2
94,91,51,0.3286517746471276,29.16093424,76.67484233,109.575944,banana,2
116,71,47,0.4558132551324183,27.57278064,82.0638878,91.34276507,banana,2
117,79,49,0.41551342109021583,25.40909896,82.36208097,112.9794804,banana,2
119,72,55,0.42235589813473984,25.99069521,83.33983116,112.0777152,banana,2
99,73,53,0.3680910309651111,26.29039046,81.06003778,118.6730366,banana,2
91,84,52,0.44880834184699614,29.14827211,78.71024836,117.536781,banana,2
80,90,47,0.4208320466099711,26.59743595,79.35898915,107.3944717,banana,2
101,70,48,0.3900174732265599,25.36059237,75.03193255,116.5531455,banana,2
108,89,53,0.37385555618943955,29.12036889,80.18080728,112.3982055,banana,2
100,80,52,0.3957877956574408,27.53911354,77.25629897,110.3262123,banana,2
109,91,53,0.3896130151977991,29.66727337,83.51014178,110.2511102,banana,2
82,78,46,0.3474042012223699,25.05802193,84.97323747,110.4408803,banana,2
